cidade_match,BAIRRO DO FATO,ano,mes,count
Maceio,Jacintinho,2014,11,3
Maceio,Jacintinho,2014,12,4
Maceio,Jacintinho,2015,1,7
Maceio,Jacintinho,2015,2,7
Maceio,Jacintinho,2015,3,4
Maceio,Jacintinho,2015,4,3
Maceio,Jacintinho,2015,5,5
Maceio,Jacintinho,2015,6,3
Maceio,Jacintinho,2015,7,8
Maceio,Jacintinho,2015,8,1
Maceio,Jacintinho,2015,9,4
Maceio,Jacintinho,2015,10,4
Maceio,Jacintinho,2015,11,9
Maceio,Jacintinho,2015,12,4
Maceio,Jacintinho,2016,1,3
Maceio,Jacintinho,2016,2,3
Maceio,Jacintinho,2016,3,6
Maceio,Jacintinho,2016,4,3
Maceio,Jacintinho,2016,5,5
Maceio,Jacintinho,2016,6,2
Maceio,Jacintinho,2016,7,3
Maceio,Jacintinho,2016,8,6
Maceio,Jacintinho,2016,9,3
Maceio,Jacintinho,2016,10,4
Maceio,Jacintinho,2016,11,1
Maceio,Jacintinho,2016,12,4
Maceio,Jacintinho,2017,1,9
Maceio,Jacintinho,2017,2,5
Maceio,Jacintinho,2017,3,6
Maceio,Jacintinho,2017,4,1
Maceio,Jacintinho,2017,5,3
Maceio,Jacintinho,2017,6,5
Maceio,Jacintinho,2017,7,5
Maceio,Jacintinho,2017,8,4
Maceio,Jacintinho,2017,9,7
Maceio,Jacintinho,2017,10,5
Maceio,Jacintinho,2017,11,4
Maceio,Jacintinho,2017,12,4
Maceio,Jacintinho,2018,1,7
Maceio,Jacintinho,2018,2,2
Maceio,Jacintinho,2018,3,5
Maceio,Jacintinho,2018,4,4
Maceio,Jacintinho,2018,5,1
Maceio,Jacintinho,2018,6,2
Maceio,Jacintinho,2018,7,6
Maceio,Jacintinho,2018,8,6
Maceio,Jacintinho,2018,9,6
Maceio,Jacintinho,2018,10,6
Maceio,Jacintinho,2018,11,1
Maceio,Jacintinho,2018,12,6
Maceio,Jacintinho,2019,1,2
Maceio,Jacintinho,2019,2,4
Maceio,Jacintinho,2019,3,1
Maceio,Jacintinho,2019,4,2
Maceio,Jacintinho,2019,5,1
Maceio,Jacintinho,2019,6,1
Maceio,Jacintinho,2019,7,1
Maceio,Jacintinho,2019,8,1
Maceio,Jacintinho,2019,9,2
Maceio,Jacintinho,2019,11,3
Maceio,Jacintinho,2020,1,3
Maceio,Jacintinho,2020,2,8
Maceio,Jacintinho,2020,3,4
Maceio,Jacintinho,2020,4,7
Maceio,Jacintinho,2020,5,1
Maceio,Jacintinho,2020,6,2
Maceio,Jacintinho,2020,7,2
Maceio,Jacintinho,2020,9,1
Maceio,Jacintinho,2020,10,1
Maceio,Jacintinho,2020,11,4
Maceio,Jacintinho,2020,12,3
Maceio,Jacintinho,2021,1,5
Maceio,Jacintinho,2021,2,2
Maceio,Jacintinho,2021,3,4
Maceio,Jacintinho,2021,4,6
Maceio,Jacintinho,2021,5,2
Maceio,Jacintinho,2021,6,2
Maceio,Jacintinho,2021,7,3
Maceio,Jacintinho,2021,8,3
Maceio,Jacintinho,2021,10,3
Maceio,Jacintinho,2021,11,6
Maceio,Jacintinho,2021,12,1
Maceio,Jacintinho,2022,1,7
Maceio,Jacintinho,2022,2,5
Maceio,Jacintinho,2022,3,3
Maceio,Jacintinho,2022,4,9
Maceio,Jacintinho,2022,5,5
Maceio,Jacintinho,2022,6,2
Maceio,Jacintinho,2022,7,7
Maceio,Jacintinho,2022,8,1
Maceio,Jacintinho,2022,9,4
Maceio,Jacintinho,2022,10,2
Maceio,Jacintinho,2022,11,3
Maceio,Jacintinho,2022,12,5
Maceio,Jacintinho,2023,1,9
Maceio,Jacintinho,2023,2,1
Maceio,Jacintinho,2023,3,2
Maceio,Jacintinho,2023,4,5
Maceio,Jacintinho,2023,5,4
Maceio,Jacintinho,2023,6,4
Maceio,Jacintinho,2023,7,2
Maceio,Jacintinho,2023,8,3
Maceio,Jacintinho,2023,9,2
Maceio,Jacintinho,2023,10,1
Maceio,Jacintinho,2023,11,1
Maceio,Jacintinho,2023,12,3
Maceio,Jacintinho,2024,1,3
Maceio,Jacintinho,2024,2,3
Maceio,Jacintinho,2024,3,5
Maceio,Jacintinho,2024,4,2
Maceio,Jacintinho,2024,5,5
Maceio,Jacintinho,2024,6,4
Maceio,Jacintinho,2024,8,1
Maceio,Jacintinho,2024,9,3
Maceio,Jacintinho,2024,10,1
Maceio,Jacintinho,2024,11,1
Maceio,Jacintinho,2024,12,2
Maceio,Jacintinho,2025,1,2
Maceio,Jacintinho,2025,2,2
Maceio,Jacintinho,2025,4,4
Maceio,Jacintinho,2025,5,3
Maceio,Jacintinho,2025,6,2
Maceio,Jacintinho,2025,7,3
Maceio,Jacintinho,2025,8,5
Maceio,Jacintinho,2025,9,1
Maceio,Jacintinho,2025,10,1
Maceio,Jacintinho,2025,11,2
Maceio,Jacintinho,2025,12,3
Maceio,Jacintinho,2026,1,1
Maceio,Jacintinho,2026,2,3
Maceio,Jacintinho,2026,3,2
Maceio,Jacintinho,2026,4,3
Maceio,Jaraguá,2012,2,1
Maceio,Jaraguá,2012,4,2
Maceio,Jaraguá,2012,5,1
Maceio,Jaraguá,2012,6,1
Maceio,Jaraguá,2013,1,2
Maceio,Jaraguá,2013,3,1
Maceio,Jaraguá,2013,4,1
Maceio,Jaraguá,2013,6,3
Maceio,Jaraguá,2013,10,1
Maceio,Jaraguá,2014,1,2
Maceio,Jaraguá,2014,2,1
Maceio,Jaraguá,2014,4,1
Maceio,Jaraguá,2014,7,1
Maceio,Jaraguá,2014,11,1
Maceio,Jaraguá,2015,2,2
Maceio,Jaraguá,2015,3,1
Maceio,Jaraguá,2016,10,1
Maceio,Jaraguá,2016,11,1
Maceio,Jaraguá,2017,1,1
Maceio,Jaraguá,2017,2,1
Maceio,Jaraguá,2017,5,1
Maceio,Jaraguá,2017,6,1
Maceio,Jaraguá,2017,7,1
Maceio,Jaraguá,2017,8,1
Maceio,Jaraguá,2018,8,1
Maceio,Jaraguá,2019,6,1
Maceio,Jaraguá,2021,8,1
Maceio,Jaraguá,2022,7,1
Maceio,Jaraguá,2022,10,1
Maceio,Jaraguá,2023,5,1
Maceio,Jaraguá,2023,9,1
Maceio,Jaraguá,2023,10,1
Maceio,Jaraguá,2023,11,1
Maceio,Jaraguá,2024,12,1
Maceio,Jardim Petrópolis,2012,2,1
Maceio,Jardim Petrópolis,2012,10,1
Maceio,Jardim Petrópolis,2012,11,1
Maceio,Jardim Petrópolis,2013,1,2
Maceio,Jardim Petrópolis,2013,2,2
Maceio,Jardim Petrópolis,2013,5,1
Maceio,Jardim Petrópolis,2013,12,1
Maceio,Jardim Petrópolis,2014,4,1
Maceio,Jardim Petrópolis,2014,11,1
Maceio,Jardim Petrópolis,2014,12,1
Maceio,Jardim Petrópolis,2015,6,1
Maceio,Jardim Petrópolis,2016,3,1
Maceio,Jardim Petrópolis,2016,4,1
Maceio,Jardim Petrópolis,2017,4,1
Maceio,Jardim Petrópolis,2019,7,1
Maceio,Jardim Petrópolis,2021,3,1
Maceio,Jardim Petrópolis,2022,4,1
Maceio,Jardim Petrópolis,2022,5,1
Maceio,Jardim Petrópolis,2023,9,2
Maceio,Jardim Petrópolis,2023,10,1
Maceio,Jatiúca,2012,1,1
Maceio,Jatiúca,2012,3,2
Maceio,Jatiúca,2012,5,3
Maceio,Jatiúca,2012,6,3
Maceio,Jatiúca,2012,7,1
Maceio,Jatiúca,2012,9,1
Maceio,Jatiúca,2012,11,2
Maceio,Jatiúca,2013,1,2
Maceio,Jatiúca,2013,3,1
Maceio,Jatiúca,2013,5,2
Maceio,Jatiúca,2013,6,1
Maceio,Jatiúca,2013,8,2
Maceio,Jatiúca,2013,11,2
Maceio,Jatiúca,2013,12,1
Maceio,Jatiúca,2014,1,1
Maceio,Jatiúca,2014,2,1
Maceio,Jatiúca,2014,5,1
Maceio,Jatiúca,2014,12,1
Maceio,Jatiúca,2015,4,2
Maceio,Jatiúca,2016,3,1
Maceio,Jatiúca,2016,4,1
Maceio,Jatiúca,2016,5,2
Maceio,Jatiúca,2016,7,1
Maceio,Jatiúca,2016,9,1
Maceio,Jatiúca,2016,10,1
Maceio,Jatiúca,2016,11,1
Maceio,Jatiúca,2017,1,2
Maceio,Jatiúca,2017,3,1
Maceio,Jatiúca,2017,4,1
Maceio,Jatiúca,2017,5,1
Maceio,Jatiúca,2017,6,1
Maceio,Jatiúca,2017,7,1
Maceio,Jatiúca,2017,9,1
Maceio,Jatiúca,2017,10,2
Maceio,Jatiúca,2017,12,1
Maceio,Jatiúca,2018,5,1
Maceio,Jatiúca,2018,8,1
Maceio,Jatiúca,2018,12,1
Maceio,Jatiúca,2019,10,1
Maceio,Jatiúca,2019,11,1
Maceio,Jatiúca,2020,1,1
Maceio,Jatiúca,2020,2,1
Maceio,Jatiúca,2021,1,1
Maceio,Jatiúca,2021,3,1
Maceio,Jatiúca,2021,5,1
Maceio,Jatiúca,2021,11,1
Maceio,Jatiúca,2022,4,1
Maceio,Jatiúca,2022,10,1
Maceio,Jatiúca,2022,12,1
Maceio,Jatiúca,2023,4,1
Maceio,Jatiúca,2023,10,1
Maceio,Jatiúca,2023,11,1
Maceio,Jatiúca,2023,12,1
Maceio,Jatiúca,2024,3,1
Maceio,Jatiúca,2024,6,1
Maceio,Jatiúca,2024,8,1
Maceio,Jatiúca,2025,1,1
Maceio,Jatiúca,2025,4,1
Maceio,Jatiúca,2025,5,1
Maceio,Jatiúca,2025,7,1
Maceio,Jatiúca,2026,1,1
Maceio,Jatiúca,2026,3,1
Maceio,Levada,2012,1,5
Maceio,Levada,2012,2,1
Maceio,Levada,2012,4,3
Maceio,Levada,2012,5,3
Maceio,Levada,2012,6,1
Maceio,Levada,2012,8,2
Maceio,Levada,2012,9,4
Maceio,Levada,2012,12,3
Maceio,Levada,2013,1,1
Maceio,Levada,2013,2,4
Maceio,Levada,2013,3,3
Maceio,Levada,2013,5,3
Maceio,Levada,2013,6,1
Maceio,Levada,2013,7,1
Maceio,Levada,2013,8,2
Maceio,Levada,2013,9,1
Maceio,Levada,2013,10,4
Maceio,Levada,2013,11,2
Maceio,Levada,2013,12,3
Maceio,Levada,2014,1,2
Maceio,Levada,2014,3,3
Maceio,Levada,2014,4,4
Maceio,Levada,2014,5,2
Maceio,Levada,2014,6,3
Maceio,Levada,2014,7,6
Maceio,Levada,2014,9,1
Maceio,Levada,2014,10,1
Maceio,Levada,2014,11,3
Maceio,Levada,2014,12,1
Maceio,Levada,2015,2,2
Maceio,Levada,2015,4,2
Maceio,Levada,2015,6,1
Maceio,Levada,2015,7,3
Maceio,Levada,2015,9,2
Maceio,Levada,2015,10,2
Maceio,Levada,2015,11,1
Maceio,Levada,2015,12,1
Maceio,Levada,2016,1,1
Maceio,Levada,2016,3,1
Maceio,Levada,2016,7,1
Maceio,Levada,2016,10,1
Maceio,Levada,2016,11,1
Maceio,Levada,2016,12,1
Maceio,Levada,2017,1,4
Maceio,Levada,2017,2,3
Maceio,Levada,2017,3,3
Maceio,Levada,2017,4,3
Maceio,Levada,2017,5,1
Maceio,Levada,2017,6,1
Maceio,Levada,2017,7,1
Maceio,Levada,2017,8,1
Maceio,Levada,2017,9,1
Maceio,Levada,2017,12,2
Maceio,Levada,2018,1,1
Maceio,Levada,2018,7,2
Maceio,Levada,2018,8,1
Maceio,Levada,2018,9,2
Maceio,Levada,2018,10,3
Maceio,Levada,2018,11,3
Maceio,Levada,2018,12,1
Maceio,Levada,2019,1,1
Maceio,Levada,2019,4,2
Maceio,Levada,2019,8,1
Maceio,Levada,2019,10,1
Maceio,Levada,2020,1,2
Maceio,Levada,2020,2,1
Maceio,Levada,2020,5,1
Maceio,Levada,2020,6,1
Maceio,Levada,2020,8,2
Maceio,Levada,2020,10,3
Maceio,Levada,2021,2,1
Maceio,Levada,2021,4,2
Maceio,Levada,2021,5,1
Maceio,Levada,2021,8,1
Maceio,Levada,2021,10,1
Maceio,Levada,2021,11,2
Maceio,Levada,2022,1,1
Maceio,Levada,2022,2,1
Maceio,Levada,2022,3,1
Maceio,Levada,2022,4,2
Maceio,Levada,2022,5,1
Maceio,Levada,2022,9,1
Maceio,Levada,2022,10,2
Maceio,Levada,2022,11,2
Maceio,Levada,2022,12,4
Maceio,Levada,2023,1,1
Maceio,Levada,2023,2,3
Maceio,Levada,2023,7,1
Maceio,Levada,2023,8,2
Maceio,Levada,2023,9,3
Maceio,Levada,2023,10,2
Maceio,Levada,2023,12,2
Maceio,Levada,2024,1,1
Maceio,Levada,2024,4,1
Maceio,Levada,2024,5,1
Maceio,Levada,2024,8,1
Maceio,Levada,2024,10,2
Maceio,Levada,2024,12,2
Maceio,Levada,2025,3,1
Maceio,Levada,2025,5,1
Maceio,Levada,2025,9,1
Maceio,Levada,2025,12,3
Maceio,Mangabeiras,2012,1,1
Maceio,Mangabeiras,2012,7,1
Maceio,Mangabeiras,2012,11,1
Maceio,Mangabeiras,2013,1,1
Maceio,Mangabeiras,2013,2,1
Maceio,Mangabeiras,2013,10,1
Maceio,Mangabeiras,2014,1,1
Maceio,Mangabeiras,2014,5,1
Maceio,Mangabeiras,2015,1,1
Maceio,Mangabeiras,2015,7,1
Maceio,Mangabeiras,2015,12,1
Maceio,Mangabeiras,2016,7,1
Maceio,Mangabeiras,2017,12,2
Maceio,Mangabeiras,2018,6,1
Maceio,Mangabeiras,2019,4,1
Maceio,Mangabeiras,2021,1,1
Maceio,Mangabeiras,2022,9,1
Maceio,Mangabeiras,2023,12,1
Maceio,Mutange,2012,5,1
Maceio,Mutange,2012,10,2
Maceio,Mutange,2012,11,1
Maceio,Mutange,2013,1,1
Maceio,Mutange,2013,5,1
Maceio,Mutange,2013,10,2
Maceio,Mutange,2014,2,1
Maceio,Mutange,2014,5,1
Maceio,Mutange,2014,8,2
Maceio,Mutange,2014,9,1
Maceio,Mutange,2015,2,1
Maceio,Mutange,2015,9,1
Maceio,Mutange,2015,12,1
Maceio,Mutange,2016,2,1
Maceio,Mutange,2016,9,1
Maceio,Mutange,2016,12,1
Maceio,Mutange,2017,1,2
Maceio,Mutange,2017,3,1
Maceio,Mutange,2018,5,1
Maceio,Mutange,2020,6,1
Maceio,Mutange,2020,12,2
Maceio,Ouro Preto,2012,4,1
Maceio,Ouro Preto,2012,5,1
Maceio,Ouro Preto,2013,2,1
Maceio,Ouro Preto,2013,4,1
Maceio,Ouro Preto,2013,5,1
Maceio,Ouro Preto,2013,8,1
Maceio,Ouro Preto,2014,5,1
Maceio,Ouro Preto,2015,8,1
Maceio,Ouro Preto,2015,11,1
Maceio,Ouro Preto,2015,12,1
Maceio,Ouro Preto,2016,4,1
Maceio,Ouro Preto,2016,6,2
Maceio,Ouro Preto,2016,7,2
Maceio,Ouro Preto,2016,8,1
Maceio,Ouro Preto,2016,11,1
Maceio,Ouro Preto,2016,12,2
Maceio,Ouro Preto,2017,1,2
Maceio,Ouro Preto,2017,12,1
Maceio,Ouro Preto,2018,12,1
Maceio,Ouro Preto,2020,11,2
Maceio,Ouro Preto,2020,12,1
Maceio,Ouro Preto,2021,1,1
Maceio,Ouro Preto,2021,8,1
Maceio,Ouro Preto,2022,11,1
Maceio,Ouro Preto,2023,3,1
Maceio,Ouro Preto,2023,6,1
Maceio,Ouro Preto,2023,7,1
Maceio,Ouro Preto,2023,12,1
Maceio,Ouro Preto,2024,3,1
Maceio,Ouro Preto,2024,4,1
Maceio,Ouro Preto,2024,5,1
Maceio,Ouro Preto,2024,6,1
Maceio,Ouro Preto,2024,9,1
Maceio,Ouro Preto,2024,10,2
Maceio,Ouro Preto,2024,12,1
Maceio,Ouro Preto,2025,5,2
Maceio,Ouro Preto,2025,6,2
Maceio,Ouro Preto,2025,7,2
Maceio,Ouro Preto,2025,12,3
Maceio,Ouro Preto,2026,2,1
Maceio,Pajuçara,2012,1,1
Maceio,Pajuçara,2012,6,2
Maceio,Pajuçara,2012,8,1
Maceio,Pajuçara,2013,1,1
Maceio,Pajuçara,2013,2,1
Maceio,Pajuçara,2013,3,1
Maceio,Pajuçara,2013,4,1
Maceio,Pajuçara,2013,5,1
Maceio,Pajuçara,2013,9,1
Maceio,Pajuçara,2013,10,1
Maceio,Pajuçara,2013,12,1
Maceio,Pajuçara,2014,3,1
Maceio,Pajuçara,2014,8,2
Maceio,Pajuçara,2014,9,1
Maceio,Pajuçara,2015,1,1
Maceio,Pajuçara,2015,2,1
Maceio,Pajuçara,2015,6,1
Maceio,Pajuçara,2015,8,2
Maceio,Pajuçara,2015,9,3
Maceio,Pajuçara,2016,5,1
Maceio,Pajuçara,2016,10,1
Maceio,Pajuçara,2016,11,1
Maceio,Pajuçara,2016,12,1
Maceio,Pajuçara,2017,8,1
Maceio,Pajuçara,2018,4,2
Maceio,Pajuçara,2019,1,1
Maceio,Pajuçara,2019,2,1
Maceio,Pajuçara,2020,1,1
Maceio,Pajuçara,2020,3,2
Maceio,Pajuçara,2020,11,1
Maceio,Pajuçara,2020,12,1
Maceio,Pajuçara,2021,2,1
Maceio,Pajuçara,2021,4,1
Maceio,Pajuçara,2022,1,1
Maceio,Pajuçara,2022,8,1
Maceio,Pajuçara,2022,9,1
Maceio,Pajuçara,2023,2,1
Maceio,Pajuçara,2023,8,1
Maceio,Pajuçara,2024,4,1
Maceio,Pajuçara,2024,9,1
Maceio,Pajuçara,2024,12,1
Maceio,Pajuçara,2025,1,2
Maceio,Pajuçara,2025,4,1
Maceio,Pajuçara,2025,8,1
Maceio,Pajuçara,2025,9,1
Maceio,Pescaria,2012,1,1
Maceio,Pescaria,2012,2,1
Maceio,Pescaria,2012,5,1
Maceio,Pescaria,2012,9,1
Maceio,Pescaria,2013,3,1
Maceio,Pescaria,2013,5,2
Maceio,Pescaria,2013,12,1
Maceio,Pescaria,2014,1,1
Maceio,Pescaria,2014,4,1
Maceio,Pescaria,2015,5,1
Maceio,Pescaria,2015,6,1
Maceio,Pescaria,2017,7,1
Maceio,Pescaria,2017,10,1
Maceio,Pescaria,2023,3,1
Maceio,Pescaria,2024,7,1
Maceio,Pescaria,2024,8,1
Maceio,Pescaria,2024,9,1
Maceio,Pescaria,2024,11,1
Maceio,Petrópolis,2012,1,3
Maceio,Petrópolis,2012,6,1
Maceio,Petrópolis,2012,8,1
Maceio,Petrópolis,2012,9,1
Maceio,Petrópolis,2012,11,1
Maceio,Petrópolis,2013,7,1
Maceio,Petrópolis,2013,10,1
Maceio,Petrópolis,2013,11,2
Maceio,Petrópolis,2014,1,1
Maceio,Petrópolis,2014,2,1
Maceio,Petrópolis,2014,9,1
Maceio,Petrópolis,2014,12,1
Maceio,Petrópolis,2015,1,1
Maceio,Petrópolis,2015,2,1
Maceio,Petrópolis,2015,3,2
Maceio,Petrópolis,2015,4,1
Maceio,Petrópolis,2015,5,3
Maceio,Petrópolis,2015,6,1
Maceio,Petrópolis,2015,12,2
Maceio,Petrópolis,2016,1,1
Maceio,Petrópolis,2016,2,1
Maceio,Petrópolis,2016,3,1
Maceio,Petrópolis,2016,4,1
Maceio,Petrópolis,2016,7,3
Maceio,Petrópolis,2016,8,1
Maceio,Petrópolis,2016,9,1
Maceio,Petrópolis,2017,1,1
Maceio,Petrópolis,2017,2,1
Maceio,Petrópolis,2017,4,2
Maceio,Petrópolis,2017,6,1
Maceio,Petrópolis,2017,11,1
Maceio,Petrópolis,2018,1,1
Maceio,Petrópolis,2018,4,2
Maceio,Petrópolis,2018,6,1
Maceio,Petrópolis,2018,7,1
Maceio,Petrópolis,2018,8,1
Maceio,Petrópolis,2018,9,2
Maceio,Petrópolis,2018,10,1
Maceio,Petrópolis,2018,11,1
Maceio,Petrópolis,2019,1,2
Maceio,Petrópolis,2019,2,2
Maceio,Petrópolis,2019,6,1
Maceio,Petrópolis,2019,9,2
Maceio,Petrópolis,2019,10,2
Maceio,Petrópolis,2019,11,1
Maceio,Petrópolis,2019,12,5
Maceio,Petrópolis,2020,2,3
Maceio,Petrópolis,2020,11,1
Maceio,Petrópolis,2020,12,1
Maceio,Petrópolis,2022,3,3
Maceio,Petrópolis,2022,4,1
Maceio,Petrópolis,2022,8,2
Maceio,Petrópolis,2022,11,1
Maceio,Petrópolis,2023,4,1
Maceio,Petrópolis,2023,6,1
Maceio,Petrópolis,2023,11,1
Maceio,Petrópolis,2024,2,1
Maceio,Petrópolis,2024,4,1
Maceio,Petrópolis,2024,8,1
Maceio,Petrópolis,2024,9,1
Maceio,Petrópolis,2025,3,1
Maceio,Petrópolis,2025,8,1
Maceio,Petrópolis,2025,10,1
Maceio,Petrópolis,2026,1,1
Maceio,Pinheiro,2012,1,2
Maceio,Pinheiro,2012,2,1
Maceio,Pinheiro,2012,4,1
Maceio,Pinheiro,2012,5,1
Maceio,Pinheiro,2012,11,1
Maceio,Pinheiro,2013,2,1
Maceio,Pinheiro,2013,3,1
Maceio,Pinheiro,2013,5,2
Maceio,Pinheiro,2013,9,1
Maceio,Pinheiro,2013,11,1
Maceio,Pinheiro,2013,12,1
Maceio,Pinheiro,2014,2,1
Maceio,Pinheiro,2014,3,1
Maceio,Pinheiro,2014,6,1
Maceio,Pinheiro,2014,7,1
Maceio,Pinheiro,2014,9,2
Maceio,Pinheiro,2014,11,1
Maceio,Pinheiro,2014,12,1
Maceio,Pinheiro,2015,1,1
Maceio,Pinheiro,2015,2,1
Maceio,Pinheiro,2015,3,1
Maceio,Pinheiro,2015,5,2
Maceio,Pinheiro,2015,8,1
Maceio,Pinheiro,2015,9,1
Maceio,Pinheiro,2015,11,1
Maceio,Pinheiro,2016,2,1
Maceio,Pinheiro,2016,3,1
Maceio,Pinheiro,2016,8,2
Maceio,Pinheiro,2016,11,1
Maceio,Pinheiro,2017,1,1
Maceio,Pinheiro,2017,4,1
Maceio,Pinheiro,2017,7,1
Maceio,Pinheiro,2017,8,1
Maceio,Pinheiro,2018,4,1
Maceio,Pinheiro,2019,10,1
Maceio,Pinheiro,2020,3,1
Maceio,Pinheiro,2020,4,1
Maceio,Pinheiro,2021,7,1
Maceio,Pinheiro,2021,11,1
Maceio,Pinheiro,2023,10,1
Maceio,Pitanguinha,2012,1,1
Maceio,Pitanguinha,2012,12,1
Maceio,Pitanguinha,2013,2,2
Maceio,Pitanguinha,2013,3,1
Maceio,Pitanguinha,2013,9,1
Maceio,Pitanguinha,2013,10,1
Maceio,Pitanguinha,2014,1,1
Maceio,Pitanguinha,2014,5,2
Maceio,Pitanguinha,2014,7,1
Maceio,Pitanguinha,2014,9,1
Maceio,Pitanguinha,2014,10,1
Maceio,Pitanguinha,2015,3,1
Maceio,Pitanguinha,2015,7,1
Maceio,Pitanguinha,2015,12,1
Maceio,Pitanguinha,2016,4,1
Maceio,Pitanguinha,2016,7,1
Maceio,Pitanguinha,2016,11,1
Maceio,Pitanguinha,2017,4,1
Maceio,Pitanguinha,2018,2,1
Maceio,Pitanguinha,2018,6,1
Maceio,Pitanguinha,2019,7,1
Maceio,Pitanguinha,2021,3,1
Maceio,Pitanguinha,2022,5,1
Maceio,Pitanguinha,2022,6,1
Maceio,Pitanguinha,2022,7,1
Maceio,Pitanguinha,2022,8,1
Maceio,Pitanguinha,2022,9,1
Maceio,Pitanguinha,2022,11,1
Maceio,Pitanguinha,2022,12,1
Maceio,Pitanguinha,2023,4,1
Maceio,Pitanguinha,2023,6,1
Maceio,Pitanguinha,2024,4,1
Maceio,Pitanguinha,2024,10,1
Maceio,Pitanguinha,2025,7,1
Maceio,Pitanguinha,2025,9,1
Maceio,Pitanguinha,2025,10,1
Maceio,Ponta Grossa,2012,1,2
Maceio,Ponta Grossa,2012,2,2
Maceio,Ponta Grossa,2012,3,1
Maceio,Ponta Grossa,2012,4,1
Maceio,Ponta Grossa,2012,5,1
Maceio,Ponta Grossa,2012,6,2
Maceio,Ponta Grossa,2012,7,1
Maceio,Ponta Grossa,2012,8,1
Maceio,Ponta Grossa,2012,12,1
Maceio,Ponta Grossa,2013,1,1
Maceio,Ponta Grossa,2013,4,2
Maceio,Ponta Grossa,2013,5,1
Maceio,Ponta Grossa,2013,6,3
Maceio,Ponta Grossa,2013,7,1
Maceio,Ponta Grossa,2013,10,1
Maceio,Ponta Grossa,2013,11,1
Maceio,Ponta Grossa,2013,12,2
Maceio,Ponta Grossa,2014,1,2
Maceio,Ponta Grossa,2014,2,3
Maceio,Ponta Grossa,2014,3,3
Maceio,Ponta Grossa,2014,4,1
Maceio,Ponta Grossa,2014,5,3
Maceio,Ponta Grossa,2014,7,2
Maceio,Ponta Grossa,2014,9,1
Maceio,Ponta Grossa,2014,10,1
Maceio,Ponta Grossa,2015,1,4
Maceio,Ponta Grossa,2015,4,2
Maceio,Ponta Grossa,2015,6,1
Maceio,Ponta Grossa,2015,7,1
Maceio,Ponta Grossa,2015,8,1
Maceio,Ponta Grossa,2015,10,1
Maceio,Ponta Grossa,2015,12,1
Maceio,Ponta Grossa,2016,1,1
Maceio,Ponta Grossa,2016,4,2
Maceio,Ponta Grossa,2016,7,3
Maceio,Ponta Grossa,2016,10,3
Maceio,Ponta Grossa,2016,11,1
Maceio,Ponta Grossa,2016,12,1
Maceio,Ponta Grossa,2017,1,2
Maceio,Ponta Grossa,2017,2,2
Maceio,Ponta Grossa,2017,3,3
Maceio,Ponta Grossa,2017,5,2
Maceio,Ponta Grossa,2017,6,1
Maceio,Ponta Grossa,2017,7,1
Maceio,Ponta Grossa,2017,8,1
Maceio,Ponta Grossa,2017,9,1
Maceio,Ponta Grossa,2017,10,1
Maceio,Ponta Grossa,2017,11,2
Maceio,Ponta Grossa,2017,12,2
Maceio,Ponta Grossa,2018,1,1
Maceio,Ponta Grossa,2018,2,1
Maceio,Ponta Grossa,2018,6,3
Maceio,Ponta Grossa,2018,7,1
Maceio,Ponta Grossa,2018,8,2
Maceio,Ponta Grossa,2018,10,1
Maceio,Ponta Grossa,2018,11,2
Maceio,Ponta Grossa,2019,1,2
Maceio,Ponta Grossa,2019,7,1
Maceio,Ponta Grossa,2019,11,1
Maceio,Ponta Grossa,2019,12,1
Maceio,Ponta Grossa,2020,7,1
Maceio,Ponta Grossa,2020,9,1
Maceio,Ponta Grossa,2020,10,1
Maceio,Ponta Grossa,2021,2,1
Maceio,Ponta Grossa,2021,4,2
Maceio,Ponta Grossa,2021,7,1
Maceio,Ponta Grossa,2021,10,1
Maceio,Ponta Grossa,2022,2,2
Maceio,Ponta Grossa,2022,5,3
Maceio,Ponta Grossa,2022,7,1
Maceio,Ponta Grossa,2022,8,1
Maceio,Ponta Grossa,2023,1,1
Maceio,Ponta Grossa,2023,4,2
Maceio,Ponta Grossa,2023,9,1
Maceio,Ponta Grossa,2023,11,2
Maceio,Ponta Grossa,2023,12,4
Maceio,Ponta Grossa,2024,1,1
Maceio,Ponta Grossa,2024,4,2
Maceio,Ponta Grossa,2024,6,1
Maceio,Ponta Grossa,2024,8,1
Maceio,Ponta Grossa,2024,9,1
Maceio,Ponta Grossa,2024,11,2
Maceio,Ponta Grossa,2025,1,1
Maceio,Ponta Grossa,2025,3,1
Maceio,Ponta Grossa,2025,7,1
Maceio,Ponta Grossa,2025,8,1
Maceio,Ponta Grossa,2026,4,1
Maceio,Ponta Verde,2012,6,1
Maceio,Ponta Verde,2012,8,1
Maceio,Ponta Verde,2012,9,2
Maceio,Ponta Verde,2014,1,1
Maceio,Ponta Verde,2014,12,1
Maceio,Ponta Verde,2015,2,1
Maceio,Ponta Verde,2016,10,1
Maceio,Ponta Verde,2017,3,2
Maceio,Ponta Verde,2018,4,1
Maceio,Ponta Verde,2020,5,1
Maceio,Ponta Verde,2020,9,1
Maceio,Ponta Verde,2022,6,1
Maceio,Ponta Verde,2022,8,1
Maceio,Ponta Verde,2025,7,1
Maceio,Ponta Verde,2025,12,1
Maceio,Ponta da Terra,2012,12,1
