cidade_norm,ano,mes,count,ano_mes
Boca da Mata,2015,3,1,2015-03-01
Boca da Mata,2015,6,2,2015-06-01
Boca da Mata,2015,7,1,2015-07-01
Boca da Mata,2015,9,2,2015-09-01
Boca da Mata,2015,11,3,2015-11-01
Boca da Mata,2015,12,3,2015-12-01
Boca da Mata,2016,1,2,2016-01-01
Boca da Mata,2016,2,1,2016-02-01
Boca da Mata,2016,3,1,2016-03-01
Boca da Mata,2016,5,7,2016-05-01
Boca da Mata,2016,7,2,2016-07-01
Boca da Mata,2016,8,2,2016-08-01
Boca da Mata,2016,10,5,2016-10-01
Boca da Mata,2016,11,1,2016-11-01
Boca da Mata,2017,1,1,2017-01-01
Boca da Mata,2017,5,1,2017-05-01
Boca da Mata,2017,9,1,2017-09-01
Boca da Mata,2017,10,1,2017-10-01
Boca da Mata,2017,11,2,2017-11-01
Boca da Mata,2017,12,3,2017-12-01
Boca da Mata,2018,1,3,2018-01-01
Boca da Mata,2018,2,1,2018-02-01
Boca da Mata,2018,5,2,2018-05-01
Boca da Mata,2018,7,1,2018-07-01
Boca da Mata,2018,9,2,2018-09-01
Boca da Mata,2018,12,2,2018-12-01
Boca da Mata,2019,1,1,2019-01-01
Boca da Mata,2019,2,3,2019-02-01
Boca da Mata,2019,3,1,2019-03-01
Boca da Mata,2019,4,2,2019-04-01
Boca da Mata,2019,5,1,2019-05-01
Boca da Mata,2019,8,1,2019-08-01
Boca da Mata,2019,9,3,2019-09-01
Boca da Mata,2019,10,1,2019-10-01
Boca da Mata,2019,11,2,2019-11-01
Boca da Mata,2019,12,1,2019-12-01
Boca da Mata,2020,1,2,2020-01-01
Boca da Mata,2020,2,5,2020-02-01
Boca da Mata,2020,4,2,2020-04-01
Boca da Mata,2020,5,4,2020-05-01
Boca da Mata,2020,7,1,2020-07-01
Boca da Mata,2020,9,1,2020-09-01
Boca da Mata,2020,10,1,2020-10-01
Boca da Mata,2020,12,1,2020-12-01
Boca da Mata,2021,2,1,2021-02-01
Boca da Mata,2021,3,2,2021-03-01
Boca da Mata,2021,7,2,2021-07-01
Boca da Mata,2021,8,1,2021-08-01
Boca da Mata,2022,2,2,2022-02-01
Boca da Mata,2022,3,1,2022-03-01
Boca da Mata,2022,5,1,2022-05-01
Boca da Mata,2022,7,1,2022-07-01
Boca da Mata,2022,9,1,2022-09-01
Boca da Mata,2022,10,1,2022-10-01
Boca da Mata,2022,12,2,2022-12-01
Boca da Mata,2023,1,1,2023-01-01
Boca da Mata,2023,4,1,2023-04-01
Boca da Mata,2023,5,2,2023-05-01
Boca da Mata,2023,9,1,2023-09-01
Boca da Mata,2023,11,2,2023-11-01
Boca da Mata,2024,2,1,2024-02-01
Boca da Mata,2024,3,4,2024-03-01
Boca da Mata,2024,8,1,2024-08-01
Boca da Mata,2024,11,1,2024-11-01
Boca da Mata,2024,12,1,2024-12-01
Boca da Mata,2025,2,1,2025-02-01
Boca da Mata,2025,3,1,2025-03-01
Boca da Mata,2025,6,2,2025-06-01
Boca da Mata,2025,8,1,2025-08-01
Boca da Mata,2026,1,3,2026-01-01
Boca da Mata,2026,3,1,2026-03-01
Branquinha,2012,3,2,2012-03-01
Branquinha,2012,4,1,2012-04-01
Branquinha,2012,5,1,2012-05-01
Branquinha,2012,7,3,2012-07-01
Branquinha,2012,8,1,2012-08-01
Branquinha,2012,10,1,2012-10-01
Branquinha,2013,2,1,2013-02-01
Branquinha,2013,7,1,2013-07-01
Branquinha,2013,9,2,2013-09-01
Branquinha,2013,11,1,2013-11-01
Branquinha,2013,12,1,2013-12-01
Branquinha,2014,2,2,2014-02-01
Branquinha,2014,6,2,2014-06-01
Branquinha,2014,7,1,2014-07-01
Branquinha,2014,8,1,2014-08-01
Branquinha,2014,10,2,2014-10-01
Branquinha,2015,1,1,2015-01-01
Branquinha,2015,5,2,2015-05-01
Branquinha,2015,6,1,2015-06-01
Branquinha,2015,10,3,2015-10-01
Branquinha,2016,1,1,2016-01-01
Branquinha,2016,2,1,2016-02-01
Branquinha,2016,3,1,2016-03-01
Branquinha,2016,8,1,2016-08-01
Branquinha,2016,10,1,2016-10-01
Branquinha,2017,1,1,2017-01-01
Branquinha,2017,2,1,2017-02-01
Branquinha,2017,3,1,2017-03-01
Branquinha,2017,9,3,2017-09-01
Branquinha,2018,2,1,2018-02-01
Branquinha,2018,3,1,2018-03-01
Branquinha,2018,4,1,2018-04-01
Branquinha,2018,6,1,2018-06-01
Branquinha,2018,9,1,2018-09-01
Branquinha,2019,2,1,2019-02-01
Branquinha,2019,7,1,2019-07-01
Branquinha,2019,8,1,2019-08-01
Branquinha,2019,9,1,2019-09-01
Branquinha,2019,10,1,2019-10-01
Branquinha,2020,1,1,2020-01-01
Branquinha,2020,6,1,2020-06-01
Branquinha,2020,9,1,2020-09-01
Branquinha,2020,12,1,2020-12-01
Branquinha,2022,1,1,2022-01-01
Branquinha,2022,3,2,2022-03-01
Branquinha,2022,11,1,2022-11-01
Branquinha,2022,12,1,2022-12-01
Branquinha,2023,3,1,2023-03-01
Branquinha,2024,1,1,2024-01-01
Branquinha,2024,8,1,2024-08-01
Branquinha,2024,11,1,2024-11-01
Branquinha,2025,1,1,2025-01-01
Branquinha,2025,6,1,2025-06-01
Branquinha,2025,8,1,2025-08-01
Branquinha,2025,12,1,2025-12-01
Branquinha,2026,3,1,2026-03-01
Cacimbinhas,2012,10,1,2012-10-01
Cacimbinhas,2013,1,2,2013-01-01
Cacimbinhas,2013,2,1,2013-02-01
Cacimbinhas,2013,6,2,2013-06-01
Cacimbinhas,2013,7,1,2013-07-01
Cacimbinhas,2014,7,2,2014-07-01
Cacimbinhas,2014,12,1,2014-12-01
Cacimbinhas,2015,5,1,2015-05-01
Cacimbinhas,2015,11,2,2015-11-01
Cacimbinhas,2016,4,1,2016-04-01
Cacimbinhas,2016,5,2,2016-05-01
Cacimbinhas,2016,6,1,2016-06-01
Cacimbinhas,2017,1,1,2017-01-01
Cacimbinhas,2017,3,1,2017-03-01
Cacimbinhas,2017,9,1,2017-09-01
Cacimbinhas,2019,6,1,2019-06-01
Cacimbinhas,2019,10,1,2019-10-01
Cacimbinhas,2020,2,1,2020-02-01
Cacimbinhas,2020,9,1,2020-09-01
Cacimbinhas,2021,1,1,2021-01-01
Cacimbinhas,2021,12,1,2021-12-01
Cacimbinhas,2022,1,1,2022-01-01
Cacimbinhas,2022,2,1,2022-02-01
Cacimbinhas,2022,4,1,2022-04-01
Cacimbinhas,2022,6,1,2022-06-01
Cacimbinhas,2022,8,1,2022-08-01
Cacimbinhas,2022,9,1,2022-09-01
Cacimbinhas,2022,12,1,2022-12-01
Cacimbinhas,2023,1,1,2023-01-01
Cacimbinhas,2023,6,1,2023-06-01
Cacimbinhas,2023,8,1,2023-08-01
Cacimbinhas,2023,9,1,2023-09-01
Cacimbinhas,2023,10,1,2023-10-01
Cacimbinhas,2024,1,1,2024-01-01
Cacimbinhas,2024,2,1,2024-02-01
Cajueiro,2012,1,3,2012-01-01
Cajueiro,2012,2,2,2012-02-01
Cajueiro,2012,3,2,2012-03-01
Cajueiro,2012,4,3,2012-04-01
Cajueiro,2012,7,1,2012-07-01
Cajueiro,2012,8,1,2012-08-01
Cajueiro,2012,9,4,2012-09-01
Cajueiro,2013,1,1,2013-01-01
Cajueiro,2013,2,2,2013-02-01
Cajueiro,2013,3,1,2013-03-01
Cajueiro,2013,4,2,2013-04-01
Cajueiro,2013,5,1,2013-05-01
Cajueiro,2013,6,4,2013-06-01
Cajueiro,2013,7,2,2013-07-01
Cajueiro,2013,9,2,2013-09-01
Cajueiro,2013,11,2,2013-11-01
Cajueiro,2013,12,3,2013-12-01
Cajueiro,2014,2,1,2014-02-01
Cajueiro,2014,3,2,2014-03-01
Cajueiro,2014,4,1,2014-04-01
Cajueiro,2014,5,2,2014-05-01
Cajueiro,2014,6,3,2014-06-01
Cajueiro,2014,7,3,2014-07-01
Cajueiro,2014,9,3,2014-09-01
Cajueiro,2014,11,2,2014-11-01
Cajueiro,2015,1,1,2015-01-01
Cajueiro,2015,4,1,2015-04-01
Cajueiro,2015,5,2,2015-05-01
Cajueiro,2015,6,1,2015-06-01
Cajueiro,2015,7,1,2015-07-01
Cajueiro,2015,8,2,2015-08-01
Cajueiro,2015,9,1,2015-09-01
Cajueiro,2015,10,2,2015-10-01
Cajueiro,2015,11,2,2015-11-01
Cajueiro,2015,12,1,2015-12-01
Cajueiro,2016,4,3,2016-04-01
Cajueiro,2016,5,1,2016-05-01
Cajueiro,2016,9,2,2016-09-01
Cajueiro,2016,10,2,2016-10-01
Cajueiro,2016,11,1,2016-11-01
Cajueiro,2016,12,1,2016-12-01
Cajueiro,2017,2,1,2017-02-01
Cajueiro,2017,4,2,2017-04-01
Cajueiro,2017,5,1,2017-05-01
Cajueiro,2017,6,4,2017-06-01
Cajueiro,2017,7,2,2017-07-01
Cajueiro,2017,9,1,2017-09-01
Cajueiro,2017,10,2,2017-10-01
Cajueiro,2017,12,1,2017-12-01
Cajueiro,2018,2,1,2018-02-01
Cajueiro,2018,6,2,2018-06-01
Cajueiro,2018,11,1,2018-11-01
Cajueiro,2018,12,1,2018-12-01
Cajueiro,2019,2,3,2019-02-01
Cajueiro,2019,5,1,2019-05-01
Cajueiro,2019,6,1,2019-06-01
Cajueiro,2019,8,1,2019-08-01
Cajueiro,2019,10,1,2019-10-01
Cajueiro,2019,11,1,2019-11-01
Cajueiro,2019,12,1,2019-12-01
Cajueiro,2020,1,1,2020-01-01
Cajueiro,2020,2,1,2020-02-01
Cajueiro,2020,4,1,2020-04-01
Cajueiro,2020,5,1,2020-05-01
Cajueiro,2020,7,1,2020-07-01
Cajueiro,2020,9,3,2020-09-01
Cajueiro,2020,10,2,2020-10-01
Cajueiro,2021,1,1,2021-01-01
Cajueiro,2021,6,1,2021-06-01
Cajueiro,2021,10,1,2021-10-01
Cajueiro,2021,11,1,2021-11-01
Cajueiro,2021,12,1,2021-12-01
Cajueiro,2022,1,2,2022-01-01
Cajueiro,2022,4,1,2022-04-01
Cajueiro,2022,10,1,2022-10-01
Cajueiro,2022,11,1,2022-11-01
Cajueiro,2023,1,1,2023-01-01
Cajueiro,2023,6,1,2023-06-01
Cajueiro,2023,11,1,2023-11-01
Cajueiro,2024,2,1,2024-02-01
Cajueiro,2024,9,1,2024-09-01
Cajueiro,2024,10,1,2024-10-01
Cajueiro,2025,3,1,2025-03-01
Cajueiro,2025,4,1,2025-04-01
Cajueiro,2025,5,1,2025-05-01
Cajueiro,2025,7,1,2025-07-01
Cajueiro,2025,8,1,2025-08-01
Cajueiro,2025,9,1,2025-09-01
Cajueiro,2025,11,1,2025-11-01
Cajueiro,2025,12,1,2025-12-01
Cajueiro,2026,1,1,2026-01-01
Campestre,2012,6,1,2012-06-01
Campestre,2012,7,1,2012-07-01
Campestre,2013,1,2,2013-01-01
Campestre,2013,3,1,2013-03-01
Campestre,2014,12,1,2014-12-01
Campestre,2015,11,1,2015-11-01
Campestre,2016,1,1,2016-01-01
Campestre,2016,11,1,2016-11-01
Campestre,2017,2,1,2017-02-01
Campestre,2017,3,1,2017-03-01
Campestre,2017,7,1,2017-07-01
Campestre,2017,8,1,2017-08-01
Campestre,2017,9,1,2017-09-01
Campestre,2018,10,1,2018-10-01
Campestre,2018,12,1,2018-12-01
Campestre,2019,2,1,2019-02-01
Campestre,2020,7,1,2020-07-01
Campestre,2021,8,2,2021-08-01
Campestre,2021,9,2,2021-09-01
Campestre,2022,4,1,2022-04-01
Campestre,2023,1,1,2023-01-01
Campestre,2023,2,1,2023-02-01
Campestre,2024,6,1,2024-06-01
Campestre,2024,12,1,2024-12-01
Campo Alegre,2012,2,1,2012-02-01
Campo Alegre,2012,3,3,2012-03-01
Campo Alegre,2012,4,1,2012-04-01
Campo Alegre,2012,5,2,2012-05-01
Campo Alegre,2012,6,2,2012-06-01
Campo Alegre,2012,7,1,2012-07-01
Campo Alegre,2012,9,1,2012-09-01
Campo Alegre,2012,10,2,2012-10-01
Campo Alegre,2012,11,1,2012-11-01
Campo Alegre,2012,12,1,2012-12-01
Campo Alegre,2013,1,1,2013-01-01
Campo Alegre,2013,2,2,2013-02-01
Campo Alegre,2013,3,2,2013-03-01
Campo Alegre,2013,4,3,2013-04-01
Campo Alegre,2013,5,4,2013-05-01
Campo Alegre,2013,6,2,2013-06-01
Campo Alegre,2013,9,2,2013-09-01
Campo Alegre,2013,10,2,2013-10-01
Campo Alegre,2013,11,4,2013-11-01
Campo Alegre,2013,12,2,2013-12-01
Campo Alegre,2014,1,3,2014-01-01
Campo Alegre,2014,3,4,2014-03-01
Campo Alegre,2014,4,3,2014-04-01
Campo Alegre,2014,5,2,2014-05-01
Campo Alegre,2014,7,3,2014-07-01
Campo Alegre,2014,8,2,2014-08-01
Campo Alegre,2014,9,1,2014-09-01
Campo Alegre,2014,10,1,2014-10-01
Campo Alegre,2014,11,1,2014-11-01
Campo Alegre,2014,12,1,2014-12-01
Campo Alegre,2015,2,2,2015-02-01
Campo Alegre,2015,3,4,2015-03-01
Campo Alegre,2015,4,2,2015-04-01
Campo Alegre,2015,5,2,2015-05-01
Campo Alegre,2015,6,2,2015-06-01
Campo Alegre,2015,7,3,2015-07-01
Campo Alegre,2015,8,1,2015-08-01
Campo Alegre,2015,9,1,2015-09-01
Campo Alegre,2015,10,1,2015-10-01
Campo Alegre,2015,11,1,2015-11-01
Campo Alegre,2015,12,1,2015-12-01
Campo Alegre,2016,1,2,2016-01-01
Campo Alegre,2016,2,1,2016-02-01
Campo Alegre,2016,3,2,2016-03-01
Campo Alegre,2016,5,1,2016-05-01
Campo Alegre,2016,7,1,2016-07-01
Campo Alegre,2016,8,1,2016-08-01
Campo Alegre,2016,9,1,2016-09-01
Campo Alegre,2016,10,1,2016-10-01
Campo Alegre,2016,11,4,2016-11-01
Campo Alegre,2016,12,3,2016-12-01
Campo Alegre,2017,1,1,2017-01-01
Campo Alegre,2017,2,1,2017-02-01
Campo Alegre,2017,5,3,2017-05-01
Campo Alegre,2017,6,1,2017-06-01
Campo Alegre,2017,8,1,2017-08-01
Campo Alegre,2017,10,1,2017-10-01
Campo Alegre,2017,11,1,2017-11-01
Campo Alegre,2017,12,2,2017-12-01
Campo Alegre,2018,2,1,2018-02-01
Campo Alegre,2018,4,2,2018-04-01
Campo Alegre,2018,8,1,2018-08-01
Campo Alegre,2018,9,1,2018-09-01
Campo Alegre,2018,10,1,2018-10-01
Campo Alegre,2018,11,1,2018-11-01
Campo Alegre,2018,12,3,2018-12-01
Campo Alegre,2019,2,1,2019-02-01
Campo Alegre,2019,3,1,2019-03-01
Campo Alegre,2019,4,3,2019-04-01
Campo Alegre,2019,5,2,2019-05-01
Campo Alegre,2019,6,2,2019-06-01
Campo Alegre,2019,8,1,2019-08-01
Campo Alegre,2019,10,2,2019-10-01
Campo Alegre,2019,11,4,2019-11-01
Campo Alegre,2019,12,1,2019-12-01
Campo Alegre,2020,1,1,2020-01-01
Campo Alegre,2020,3,2,2020-03-01
Campo Alegre,2020,4,1,2020-04-01
Campo Alegre,2020,5,2,2020-05-01
Campo Alegre,2020,7,1,2020-07-01
Campo Alegre,2020,8,1,2020-08-01
Campo Alegre,2020,9,1,2020-09-01
Campo Alegre,2020,10,1,2020-10-01
Campo Alegre,2020,11,2,2020-11-01
Campo Alegre,2020,12,2,2020-12-01
Campo Alegre,2021,1,1,2021-01-01
Campo Alegre,2021,2,1,2021-02-01
Campo Alegre,2021,4,1,2021-04-01
Campo Alegre,2021,5,1,2021-05-01
Campo Alegre,2021,6,3,2021-06-01
Campo Alegre,2021,7,5,2021-07-01
Campo Alegre,2021,8,1,2021-08-01
Campo Alegre,2021,12,2,2021-12-01
Campo Alegre,2022,3,3,2022-03-01
Campo Alegre,2022,4,1,2022-04-01
Campo Alegre,2022,5,1,2022-05-01
Campo Alegre,2022,6,2,2022-06-01
Campo Alegre,2022,8,2,2022-08-01
Campo Alegre,2022,10,1,2022-10-01
Campo Alegre,2022,12,1,2022-12-01
Campo Alegre,2023,1,2,2023-01-01
Campo Alegre,2023,2,1,2023-02-01
Campo Alegre,2023,3,2,2023-03-01
Campo Alegre,2023,4,2,2023-04-01
Campo Alegre,2023,6,3,2023-06-01
Campo Alegre,2023,10,2,2023-10-01
Campo Alegre,2023,11,2,2023-11-01
Campo Alegre,2024,1,2,2024-01-01
Campo Alegre,2024,3,3,2024-03-01
Campo Alegre,2024,6,1,2024-06-01
Campo Alegre,2024,7,2,2024-07-01
Campo Alegre,2024,8,1,2024-08-01
Campo Alegre,2024,11,2,2024-11-01
Campo Alegre,2024,12,2,2024-12-01
Campo Alegre,2025,1,2,2025-01-01
Campo Alegre,2025,3,1,2025-03-01
Campo Alegre,2025,5,1,2025-05-01
Campo Alegre,2025,7,3,2025-07-01
Campo Alegre,2025,8,1,2025-08-01
Campo Alegre,2025,10,1,2025-10-01
Campo Alegre,2025,12,1,2025-12-01
Campo Alegre,2026,1,1,2026-01-01
Campo Alegre,2026,2,1,2026-02-01
Campo Alegre,2026,3,1,2026-03-01
Campo Alegre,2026,4,1,2026-04-01
Campo Grande,2012,1,1,2012-01-01
Campo Grande,2012,9,1,2012-09-01
Campo Grande,2012,11,1,2012-11-01
Campo Grande,2013,5,1,2013-05-01
Campo Grande,2013,7,1,2013-07-01
Campo Grande,2013,11,1,2013-11-01
Campo Grande,2014,2,1,2014-02-01
Campo Grande,2014,3,1,2014-03-01
Campo Grande,2014,10,1,2014-10-01
Campo Grande,2014,12,1,2014-12-01
Campo Grande,2015,1,1,2015-01-01
Campo Grande,2015,10,1,2015-10-01
Campo Grande,2015,11,1,2015-11-01
Campo Grande,2015,12,1,2015-12-01
Campo Grande,2016,1,3,2016-01-01
Campo Grande,2016,3,3,2016-03-01
Campo Grande,2016,5,1,2016-05-01
Campo Grande,2016,6,1,2016-06-01
Campo Grande,2016,10,1,2016-10-01
Campo Grande,2017,2,2,2017-02-01
Campo Grande,2017,3,1,2017-03-01
Campo Grande,2017,4,3,2017-04-01
Campo Grande,2017,6,2,2017-06-01
Campo Grande,2017,8,1,2017-08-01
Campo Grande,2017,10,1,2017-10-01
Campo Grande,2018,1,1,2018-01-01
Campo Grande,2018,8,2,2018-08-01
Campo Grande,2019,7,1,2019-07-01
Campo Grande,2019,12,1,2019-12-01
Campo Grande,2020,4,1,2020-04-01
Campo Grande,2021,5,1,2021-05-01
Campo Grande,2021,6,1,2021-06-01
Campo Grande,2021,9,1,2021-09-01
Campo Grande,2022,5,1,2022-05-01
Campo Grande,2022,6,1,2022-06-01
Campo Grande,2022,10,1,2022-10-01
Campo Grande,2023,7,1,2023-07-01
Campo Grande,2023,10,3,2023-10-01
Campo Grande,2024,11,1,2024-11-01
Campo Grande,2025,1,2,2025-01-01
Campo Grande,2026,3,1,2026-03-01
Campo Grande,2026,4,1,2026-04-01
Canapi,2012,2,1,2012-02-01
Canapi,2012,3,2,2012-03-01
Canapi,2012,4,1,2012-04-01
Canapi,2012,5,1,2012-05-01
Canapi,2012,8,2,2012-08-01
Canapi,2013,8,1,2013-08-01
Canapi,2013,10,1,2013-10-01
Canapi,2014,3,2,2014-03-01
Canapi,2014,4,1,2014-04-01
Canapi,2014,6,2,2014-06-01
Canapi,2014,8,1,2014-08-01
Canapi,2014,10,1,2014-10-01
Canapi,2014,11,1,2014-11-01
Canapi,2014,12,2,2014-12-01
Canapi,2015,2,1,2015-02-01
Canapi,2015,6,1,2015-06-01
Canapi,2015,7,3,2015-07-01
Canapi,2015,12,1,2015-12-01
Canapi,2016,2,1,2016-02-01
Canapi,2016,4,1,2016-04-01
Canapi,2016,10,1,2016-10-01
Canapi,2016,11,1,2016-11-01
Canapi,2016,12,1,2016-12-01
Canapi,2017,3,1,2017-03-01
Canapi,2017,4,1,2017-04-01
Canapi,2017,9,1,2017-09-01
Canapi,2018,9,2,2018-09-01
Canapi,2018,11,2,2018-11-01
Canapi,2019,1,1,2019-01-01
Canapi,2019,2,1,2019-02-01
Canapi,2019,3,2,2019-03-01
Canapi,2019,4,1,2019-04-01
Canapi,2019,6,1,2019-06-01
Canapi,2019,8,1,2019-08-01
Canapi,2019,12,1,2019-12-01
Canapi,2020,1,2,2020-01-01
Canapi,2020,2,1,2020-02-01
Canapi,2020,5,3,2020-05-01
Canapi,2020,6,1,2020-06-01
Canapi,2020,7,1,2020-07-01
Canapi,2020,9,1,2020-09-01
Canapi,2020,10,2,2020-10-01
Canapi,2020,11,1,2020-11-01
Canapi,2020,12,2,2020-12-01
Canapi,2021,5,1,2021-05-01
Canapi,2021,6,1,2021-06-01
Canapi,2021,10,1,2021-10-01
Canapi,2021,11,1,2021-11-01
Canapi,2021,12,1,2021-12-01
Canapi,2022,1,1,2022-01-01
Canapi,2022,4,3,2022-04-01
Canapi,2022,7,1,2022-07-01
Canapi,2022,9,3,2022-09-01
Canapi,2022,11,1,2022-11-01
Canapi,2023,1,1,2023-01-01
Canapi,2023,5,1,2023-05-01
Canapi,2023,6,2,2023-06-01
Canapi,2023,9,2,2023-09-01
Canapi,2023,11,1,2023-11-01
Canapi,2024,1,1,2024-01-01
Canapi,2024,4,1,2024-04-01
Canapi,2024,9,2,2024-09-01
Canapi,2025,1,2,2025-01-01
Canapi,2025,3,2,2025-03-01
Canapi,2025,4,1,2025-04-01
Canapi,2025,5,1,2025-05-01
Canapi,2025,7,1,2025-07-01
Canapi,2026,1,1,2026-01-01
Canapi,2026,3,3,2026-03-01
Capela,2012,2,1,2012-02-01
Capela,2012,3,1,2012-03-01
Capela,2012,4,2,2012-04-01
Capela,2012,5,1,2012-05-01
Capela,2012,8,1,2012-08-01
Capela,2012,9,2,2012-09-01
Capela,2012,10,2,2012-10-01
Capela,2012,11,1,2012-11-01
Capela,2013,1,2,2013-01-01
Capela,2013,2,2,2013-02-01
Capela,2013,3,3,2013-03-01
Capela,2013,4,2,2013-04-01
Capela,2013,6,4,2013-06-01
Capela,2013,9,1,2013-09-01
Capela,2013,10,2,2013-10-01
Capela,2013,11,1,2013-11-01
Capela,2013,12,1,2013-12-01
Capela,2014,3,2,2014-03-01
Capela,2014,4,1,2014-04-01
Capela,2014,5,2,2014-05-01
Capela,2014,6,2,2014-06-01
Capela,2014,7,1,2014-07-01
Capela,2014,11,3,2014-11-01
Capela,2014,12,1,2014-12-01
Capela,2015,1,1,2015-01-01
Capela,2015,2,2,2015-02-01
Capela,2015,4,1,2015-04-01
Capela,2015,5,2,2015-05-01
Capela,2015,7,1,2015-07-01
Capela,2016,3,1,2016-03-01
Capela,2016,5,1,2016-05-01
Capela,2016,8,1,2016-08-01
Capela,2016,10,2,2016-10-01
Capela,2017,1,1,2017-01-01
Capela,2017,5,3,2017-05-01
Capela,2017,6,3,2017-06-01
Capela,2017,11,1,2017-11-01
Capela,2017,12,2,2017-12-01
Capela,2018,1,1,2018-01-01
Capela,2018,5,1,2018-05-01
Capela,2018,6,1,2018-06-01
Capela,2018,11,1,2018-11-01
Capela,2019,1,1,2019-01-01
Capela,2019,2,2,2019-02-01
Capela,2019,4,2,2019-04-01
Capela,2019,7,1,2019-07-01
Capela,2019,8,1,2019-08-01
Capela,2019,9,1,2019-09-01
Capela,2020,3,2,2020-03-01
Capela,2020,5,1,2020-05-01
Capela,2020,6,1,2020-06-01
Capela,2020,9,1,2020-09-01
Capela,2020,11,2,2020-11-01
Capela,2020,12,1,2020-12-01
Capela,2021,9,1,2021-09-01
Capela,2021,12,2,2021-12-01
Capela,2022,5,1,2022-05-01
Capela,2023,2,1,2023-02-01
Capela,2024,3,1,2024-03-01
Capela,2024,7,1,2024-07-01
Capela,2025,3,1,2025-03-01
Capela,2026,4,1,2026-04-01
Carneiros,2012,9,1,2012-09-01
Carneiros,2013,1,1,2013-01-01
Carneiros,2013,3,1,2013-03-01
Carneiros,2013,7,1,2013-07-01
Carneiros,2014,8,1,2014-08-01
Carneiros,2016,3,1,2016-03-01
Carneiros,2016,5,1,2016-05-01
Carneiros,2016,12,1,2016-12-01
Carneiros,2018,5,1,2018-05-01
Carneiros,2018,11,1,2018-11-01
Carneiros,2019,2,1,2019-02-01
Carneiros,2019,3,1,2019-03-01
Carneiros,2019,5,2,2019-05-01
Carneiros,2020,3,1,2020-03-01
Carneiros,2021,6,1,2021-06-01
Carneiros,2022,6,1,2022-06-01
Carneiros,2022,10,1,2022-10-01
Carneiros,2023,11,1,2023-11-01
Carneiros,2024,8,1,2024-08-01
Carneiros,2024,11,1,2024-11-01
Carneiros,2024,12,1,2024-12-01
Carneiros,2025,6,1,2025-06-01
Carneiros,2025,10,2,2025-10-01
Carneiros,2026,2,2,2026-02-01
Chã Preta,2012,1,1,2012-01-01
Chã Preta,2012,4,1,2012-04-01
Chã Preta,2013,2,1,2013-02-01
Chã Preta,2013,12,1,2013-12-01
Chã Preta,2014,12,1,2014-12-01
Chã Preta,2015,5,1,2015-05-01
Chã Preta,2015,12,1,2015-12-01
Chã Preta,2016,3,1,2016-03-01
Chã Preta,2016,4,1,2016-04-01
Chã Preta,2016,6,1,2016-06-01
Chã Preta,2016,7,1,2016-07-01
Chã Preta,2017,1,1,2017-01-01
Chã Preta,2017,2,1,2017-02-01
Chã Preta,2017,10,1,2017-10-01
Chã Preta,2017,12,1,2017-12-01
Chã Preta,2018,7,1,2018-07-01
Chã Preta,2019,9,1,2019-09-01
Chã Preta,2019,11,1,2019-11-01
Chã Preta,2020,3,1,2020-03-01
Chã Preta,2020,4,1,2020-04-01
Chã Preta,2021,11,1,2021-11-01
Chã Preta,2023,4,1,2023-04-01
Chã Preta,2023,12,1,2023-12-01
Coité do Nóia,2012,1,1,2012-01-01
Coité do Nóia,2012,4,1,2012-04-01
Coité do Nóia,2012,10,1,2012-10-01
Coité do Nóia,2013,3,2,2013-03-01
Coité do Nóia,2013,5,1,2013-05-01
Coité do Nóia,2013,6,1,2013-06-01
Coité do Nóia,2013,8,1,2013-08-01
Coité do Nóia,2013,9,1,2013-09-01
Coité do Nóia,2013,10,1,2013-10-01
Coité do Nóia,2013,11,2,2013-11-01
Coité do Nóia,2014,7,1,2014-07-01
Coité do Nóia,2015,1,1,2015-01-01
Coité do Nóia,2015,2,1,2015-02-01
Coité do Nóia,2015,8,2,2015-08-01
Coité do Nóia,2016,1,1,2016-01-01
Coité do Nóia,2016,2,1,2016-02-01
Coité do Nóia,2016,9,1,2016-09-01
Coité do Nóia,2016,10,1,2016-10-01
Coité do Nóia,2016,12,1,2016-12-01
Coité do Nóia,2017,1,1,2017-01-01
Coité do Nóia,2018,1,1,2018-01-01
Coité do Nóia,2018,3,1,2018-03-01
Coité do Nóia,2018,4,1,2018-04-01
Coité do Nóia,2018,7,1,2018-07-01
Coité do Nóia,2018,8,1,2018-08-01
Coité do Nóia,2018,11,1,2018-11-01
Coité do Nóia,2019,1,1,2019-01-01
Coité do Nóia,2019,12,1,2019-12-01
Coité do Nóia,2020,9,2,2020-09-01
Coité do Nóia,2020,10,1,2020-10-01
Coité do Nóia,2020,12,1,2020-12-01
Coité do Nóia,2021,2,1,2021-02-01
Coité do Nóia,2022,9,1,2022-09-01
Coité do Nóia,2022,11,2,2022-11-01
Coité do Nóia,2023,1,1,2023-01-01
Coité do Nóia,2023,5,1,2023-05-01
Coité do Nóia,2023,7,1,2023-07-01
Coité do Nóia,2024,11,1,2024-11-01
Coité do Nóia,2025,6,1,2025-06-01
Colônia Leopoldina,2012,1,1,2012-01-01
Colônia Leopoldina,2012,2,3,2012-02-01
Colônia Leopoldina,2012,3,1,2012-03-01
Colônia Leopoldina,2012,5,1,2012-05-01
Colônia Leopoldina,2012,6,1,2012-06-01
Colônia Leopoldina,2012,7,1,2012-07-01
Colônia Leopoldina,2012,9,1,2012-09-01
Colônia Leopoldina,2012,12,2,2012-12-01
