cidade_norm,trimestre,count
Maceió,2023Q4,112
Maceió,2024Q1,95
Maceió,2024Q2,82
Maceió,2024Q3,81
Maceió,2024Q4,87
Maceió,2025Q1,82
Maceió,2025Q2,91
Maceió,2025Q3,86
Maceió,2025Q4,94
Maceió,2026Q1,76
Maceió,2026Q2,25
Major Isidoro,2012Q1,2
Major Isidoro,2012Q3,4
Major Isidoro,2012Q4,4
Major Isidoro,2013Q1,1
Major Isidoro,2013Q2,1
Major Isidoro,2013Q3,3
Major Isidoro,2013Q4,5
Major Isidoro,2014Q1,2
Major Isidoro,2014Q2,4
Major Isidoro,2014Q3,3
Major Isidoro,2014Q4,3
Major Isidoro,2015Q1,7
Major Isidoro,2015Q2,1
Major Isidoro,2015Q3,3
Major Isidoro,2015Q4,1
Major Isidoro,2016Q1,2
Major Isidoro,2016Q3,1
Major Isidoro,2016Q4,3
Major Isidoro,2017Q1,2
Major Isidoro,2017Q2,1
Major Isidoro,2017Q3,1
Major Isidoro,2017Q4,2
Major Isidoro,2018Q1,3
Major Isidoro,2018Q3,2
Major Isidoro,2019Q1,2
Major Isidoro,2019Q2,1
Major Isidoro,2019Q4,1
Major Isidoro,2020Q1,2
Major Isidoro,2020Q2,4
Major Isidoro,2020Q4,1
Major Isidoro,2021Q1,1
Major Isidoro,2021Q2,1
Major Isidoro,2021Q3,1
Major Isidoro,2021Q4,3
Major Isidoro,2022Q1,2
Major Isidoro,2022Q2,1
Major Isidoro,2022Q3,2
Major Isidoro,2023Q1,2
Major Isidoro,2023Q2,1
Major Isidoro,2023Q3,2
Major Isidoro,2024Q1,3
Major Isidoro,2024Q2,1
Major Isidoro,2025Q4,1
Major Isidoro,2026Q1,1
Mar Vermelho,2014Q4,1
Mar Vermelho,2017Q4,1
Mar Vermelho,2020Q4,1
Mar Vermelho,2021Q3,1
Mar Vermelho,2022Q1,1
Mar Vermelho,2023Q2,1
Mar Vermelho,2023Q4,1
Maragogi,2012Q1,2
Maragogi,2012Q2,4
Maragogi,2012Q3,1
Maragogi,2012Q4,1
Maragogi,2013Q1,3
Maragogi,2013Q2,4
Maragogi,2013Q3,7
Maragogi,2013Q4,7
Maragogi,2014Q1,5
Maragogi,2014Q2,6
Maragogi,2014Q3,3
Maragogi,2014Q4,7
Maragogi,2015Q1,4
Maragogi,2015Q3,5
Maragogi,2015Q4,3
Maragogi,2016Q1,5
Maragogi,2016Q2,5
Maragogi,2016Q3,6
Maragogi,2016Q4,7
Maragogi,2017Q1,6
Maragogi,2017Q2,9
Maragogi,2017Q3,8
Maragogi,2017Q4,6
Maragogi,2018Q1,2
Maragogi,2018Q2,2
Maragogi,2018Q3,2
Maragogi,2018Q4,3
Maragogi,2019Q1,5
Maragogi,2019Q2,5
Maragogi,2019Q3,1
Maragogi,2019Q4,1
Maragogi,2020Q1,3
Maragogi,2020Q2,6
Maragogi,2020Q3,3
Maragogi,2020Q4,5
Maragogi,2021Q1,6
Maragogi,2021Q2,5
Maragogi,2021Q3,2
Maragogi,2021Q4,8
Maragogi,2022Q1,7
Maragogi,2022Q2,4
Maragogi,2022Q3,2
Maragogi,2022Q4,3
Maragogi,2023Q1,6
Maragogi,2023Q2,1
Maragogi,2023Q3,5
Maragogi,2023Q4,8
Maragogi,2024Q1,8
Maragogi,2024Q2,2
Maragogi,2024Q3,4
Maragogi,2024Q4,3
Maragogi,2025Q1,3
Maragogi,2025Q2,2
Maragogi,2025Q3,3
Maragogi,2025Q4,1
Maragogi,2026Q1,2
Maravilha,2012Q2,2
Maravilha,2012Q3,3
Maravilha,2013Q2,1
Maravilha,2013Q3,2
Maravilha,2013Q4,1
Maravilha,2014Q2,1
Maravilha,2014Q4,1
Maravilha,2015Q3,1
Maravilha,2016Q1,3
Maravilha,2016Q3,1
Maravilha,2016Q4,1
Maravilha,2017Q3,1
Maravilha,2017Q4,3
Maravilha,2018Q2,1
Maravilha,2018Q3,1
Maravilha,2019Q1,1
Maravilha,2019Q3,1
Maravilha,2020Q2,1
Maravilha,2020Q3,1
Maravilha,2021Q1,1
Maravilha,2021Q2,1
Maravilha,2022Q1,3
Maravilha,2022Q2,1
Maravilha,2023Q2,1
Maravilha,2023Q3,2
Maravilha,2024Q1,1
Maravilha,2024Q3,1
Maravilha,2024Q4,4
Maravilha,2025Q1,2
Maravilha,2025Q3,2
Maravilha,2025Q4,1
Marechal Deodoro,2012Q1,13
Marechal Deodoro,2012Q2,26
Marechal Deodoro,2012Q3,11
Marechal Deodoro,2012Q4,13
Marechal Deodoro,2013Q1,14
Marechal Deodoro,2013Q2,16
Marechal Deodoro,2013Q3,29
Marechal Deodoro,2013Q4,12
Marechal Deodoro,2014Q1,14
Marechal Deodoro,2014Q2,16
Marechal Deodoro,2014Q3,11
Marechal Deodoro,2014Q4,12
Marechal Deodoro,2015Q1,17
Marechal Deodoro,2015Q2,8
Marechal Deodoro,2015Q3,3
Marechal Deodoro,2015Q4,9
Marechal Deodoro,2016Q1,8
Marechal Deodoro,2016Q2,6
Marechal Deodoro,2016Q3,10
Marechal Deodoro,2016Q4,7
Marechal Deodoro,2017Q1,9
Marechal Deodoro,2017Q2,10
Marechal Deodoro,2017Q3,6
Marechal Deodoro,2017Q4,6
Marechal Deodoro,2018Q1,5
Marechal Deodoro,2018Q2,2
Marechal Deodoro,2018Q3,3
Marechal Deodoro,2018Q4,6
Marechal Deodoro,2019Q1,4
Marechal Deodoro,2019Q2,10
Marechal Deodoro,2019Q3,2
Marechal Deodoro,2019Q4,2
Marechal Deodoro,2020Q1,3
Marechal Deodoro,2020Q2,7
Marechal Deodoro,2020Q3,3
Marechal Deodoro,2020Q4,3
Marechal Deodoro,2021Q1,2
Marechal Deodoro,2021Q2,2
Marechal Deodoro,2021Q3,1
Marechal Deodoro,2021Q4,8
Marechal Deodoro,2022Q1,3
Marechal Deodoro,2022Q2,10
Marechal Deodoro,2022Q3,2
Marechal Deodoro,2022Q4,6
Marechal Deodoro,2023Q1,3
Marechal Deodoro,2023Q2,5
Marechal Deodoro,2023Q3,4
Marechal Deodoro,2023Q4,5
Marechal Deodoro,2024Q1,3
Marechal Deodoro,2024Q2,6
Marechal Deodoro,2024Q3,5
Marechal Deodoro,2024Q4,8
Marechal Deodoro,2025Q1,6
Marechal Deodoro,2025Q2,6
Marechal Deodoro,2025Q3,7
Marechal Deodoro,2025Q4,5
Marechal Deodoro,2026Q1,4
Marechal Deodoro,2026Q2,3
Maribondo,2012Q1,1
Maribondo,2012Q2,2
Maribondo,2012Q3,4
Maribondo,2012Q4,6
Maribondo,2013Q1,2
Maribondo,2013Q2,3
Maribondo,2013Q4,3
Maribondo,2014Q1,5
Maribondo,2014Q3,1
Maribondo,2014Q4,4
Maribondo,2015Q1,2
Maribondo,2015Q2,3
Maribondo,2015Q3,1
Maribondo,2015Q4,3
Maribondo,2016Q1,2
Maribondo,2016Q2,1
Maribondo,2016Q3,2
Maribondo,2016Q4,3
Maribondo,2017Q1,1
Maribondo,2017Q2,1
Maribondo,2017Q3,1
Maribondo,2017Q4,2
Maribondo,2018Q1,1
Maribondo,2018Q3,1
Maribondo,2019Q4,1
Maribondo,2020Q1,3
Maribondo,2020Q2,4
Maribondo,2020Q3,3
Maribondo,2020Q4,3
Maribondo,2021Q1,7
Maribondo,2021Q2,2
Maribondo,2021Q3,2
Maribondo,2022Q1,1
Maribondo,2022Q2,2
Maribondo,2022Q4,3
Maribondo,2023Q2,2
Maribondo,2023Q4,1
Maribondo,2024Q1,1
Maribondo,2024Q2,2
Maribondo,2024Q3,4
Maribondo,2025Q1,2
Maribondo,2025Q2,1
Maribondo,2025Q3,3
Maribondo,2025Q4,5
Maribondo,2026Q1,1
Mata Grande,2012Q1,3
Mata Grande,2012Q2,2
Mata Grande,2012Q3,3
Mata Grande,2012Q4,2
Mata Grande,2013Q2,3
Mata Grande,2013Q3,4
Mata Grande,2013Q4,2
Mata Grande,2014Q1,1
Mata Grande,2014Q2,3
Mata Grande,2014Q3,1
Mata Grande,2014Q4,3
Mata Grande,2015Q1,2
Mata Grande,2015Q2,1
Mata Grande,2015Q4,2
Mata Grande,2016Q1,3
Mata Grande,2016Q2,4
Mata Grande,2016Q3,2
Mata Grande,2016Q4,2
Mata Grande,2017Q1,4
Mata Grande,2017Q2,1
Mata Grande,2017Q3,1
Mata Grande,2017Q4,1
Mata Grande,2018Q1,2
Mata Grande,2018Q2,1
Mata Grande,2019Q1,3
Mata Grande,2019Q2,1
Mata Grande,2019Q3,1
Mata Grande,2019Q4,2
Mata Grande,2020Q1,6
Mata Grande,2020Q2,2
Mata Grande,2021Q1,4
Mata Grande,2021Q3,2
Mata Grande,2021Q4,5
Mata Grande,2022Q1,2
Mata Grande,2022Q2,3
Mata Grande,2022Q3,2
Mata Grande,2022Q4,5
Mata Grande,2023Q1,1
Mata Grande,2023Q2,2
Mata Grande,2023Q4,3
Mata Grande,2024Q1,3
Mata Grande,2024Q4,1
Mata Grande,2025Q1,1
Mata Grande,2025Q2,1
Mata Grande,2025Q3,1
Mata Grande,2026Q2,1
Matriz de Camaragibe,2012Q1,5
Matriz de Camaragibe,2012Q2,5
Matriz de Camaragibe,2012Q3,3
Matriz de Camaragibe,2012Q4,4
Matriz de Camaragibe,2013Q2,3
Matriz de Camaragibe,2013Q3,4
Matriz de Camaragibe,2013Q4,6
Matriz de Camaragibe,2014Q1,2
Matriz de Camaragibe,2014Q2,8
Matriz de Camaragibe,2014Q3,5
Matriz de Camaragibe,2014Q4,5
Matriz de Camaragibe,2015Q1,8
Matriz de Camaragibe,2015Q2,5
Matriz de Camaragibe,2015Q3,5
Matriz de Camaragibe,2015Q4,3
Matriz de Camaragibe,2016Q1,5
Matriz de Camaragibe,2016Q2,3
Matriz de Camaragibe,2016Q3,4
Matriz de Camaragibe,2016Q4,1
Matriz de Camaragibe,2017Q1,4
Matriz de Camaragibe,2017Q2,3
Matriz de Camaragibe,2017Q3,1
Matriz de Camaragibe,2017Q4,3
Matriz de Camaragibe,2018Q2,4
Matriz de Camaragibe,2018Q4,4
Matriz de Camaragibe,2019Q1,6
Matriz de Camaragibe,2019Q3,1
Matriz de Camaragibe,2019Q4,3
Matriz de Camaragibe,2020Q1,3
Matriz de Camaragibe,2020Q2,3
Matriz de Camaragibe,2020Q3,3
Matriz de Camaragibe,2020Q4,1
Matriz de Camaragibe,2021Q1,2
Matriz de Camaragibe,2021Q3,1
Matriz de Camaragibe,2021Q4,2
Matriz de Camaragibe,2022Q1,2
Matriz de Camaragibe,2022Q2,5
Matriz de Camaragibe,2022Q3,3
Matriz de Camaragibe,2022Q4,1
Matriz de Camaragibe,2023Q1,2
Matriz de Camaragibe,2023Q2,4
Matriz de Camaragibe,2023Q3,1
Matriz de Camaragibe,2024Q2,2
Matriz de Camaragibe,2024Q3,1
Matriz de Camaragibe,2024Q4,4
Matriz de Camaragibe,2025Q1,4
Matriz de Camaragibe,2025Q2,3
Matriz de Camaragibe,2025Q3,3
Matriz de Camaragibe,2025Q4,1
Matriz de Camaragibe,2026Q1,6
Matriz de Camaragibe,2026Q2,1
Messias,2012Q1,5
Messias,2012Q2,3
Messias,2012Q3,1
Messias,2012Q4,3
Messias,2013Q1,4
Messias,2013Q2,4
Messias,2013Q4,3
Messias,2014Q1,2
Messias,2014Q2,5
Messias,2014Q3,4
Messias,2014Q4,2
Messias,2015Q1,4
Messias,2015Q2,2
Messias,2015Q3,5
Messias,2015Q4,1
Messias,2016Q1,4
Messias,2016Q2,1
Messias,2016Q3,1
Messias,2016Q4,3
Messias,2017Q1,2
Messias,2017Q2,1
Messias,2017Q3,2
Messias,2017Q4,1
Messias,2018Q1,2
Messias,2018Q2,3
Messias,2018Q3,4
Messias,2018Q4,5
Messias,2019Q1,2
Messias,2019Q2,2
Messias,2019Q3,1
Messias,2019Q4,2
Messias,2020Q1,2
Messias,2020Q3,3
Messias,2021Q1,1
Messias,2021Q2,1
Messias,2021Q4,1
Messias,2022Q1,1
Messias,2022Q3,1
Messias,2022Q4,2
Messias,2023Q1,6
Messias,2023Q2,1
Messias,2023Q3,2
Messias,2024Q1,1
Messias,2024Q3,1
Messias,2024Q4,1
Messias,2025Q1,1
Minador do Negrão,2015Q1,1
Minador do Negrão,2015Q2,1
Minador do Negrão,2017Q2,1
Minador do Negrão,2018Q2,3
Minador do Negrão,2019Q3,2
Minador do Negrão,2023Q2,1
Minador do Negrão,2023Q3,1
Minador do Negrão,2024Q1,2
Minador do Negrão,2025Q4,1
Monteirópolis,2012Q2,1
Monteirópolis,2013Q3,1
Monteirópolis,2014Q3,1
Monteirópolis,2014Q4,1
Monteirópolis,2015Q3,1
Monteirópolis,2015Q4,1
Monteirópolis,2017Q2,1
Monteirópolis,2017Q3,1
Monteirópolis,2019Q1,4
Monteirópolis,2020Q2,1
Monteirópolis,2020Q4,1
Monteirópolis,2022Q1,1
Monteirópolis,2023Q1,1
Monteirópolis,2024Q4,1
Monteirópolis,2025Q2,2
Murici,2012Q1,9
Murici,2012Q2,3
Murici,2012Q3,7
Murici,2012Q4,11
Murici,2013Q1,12
Murici,2013Q2,13
Murici,2013Q3,8
Murici,2013Q4,17
Murici,2014Q1,9
Murici,2014Q2,11
Murici,2014Q3,4
Murici,2014Q4,2
Murici,2015Q1,4
Murici,2015Q2,6
Murici,2015Q3,7
Murici,2015Q4,9
Murici,2016Q1,10
Murici,2016Q2,3
Murici,2016Q3,1
Murici,2016Q4,5
Murici,2017Q1,6
Murici,2017Q2,2
Murici,2017Q3,8
Murici,2017Q4,4
Murici,2018Q1,3
Murici,2018Q2,7
Murici,2018Q3,3
Murici,2018Q4,5
Murici,2019Q2,2
Murici,2019Q3,2
Murici,2019Q4,2
Murici,2020Q1,5
Murici,2020Q2,3
Murici,2020Q3,1
Murici,2020Q4,1
Murici,2021Q1,1
Murici,2021Q3,1
Murici,2021Q4,4
Murici,2022Q1,3
Murici,2022Q2,3
Murici,2022Q3,3
Murici,2022Q4,5
Murici,2023Q1,4
Murici,2023Q2,5
Murici,2023Q4,3
Murici,2024Q1,4
Murici,2024Q2,2
Murici,2024Q4,3
Murici,2025Q1,5
Murici,2025Q2,1
Murici,2025Q4,2
Novo Lino,2012Q2,1
Novo Lino,2012Q4,2
Novo Lino,2014Q1,2
Novo Lino,2014Q2,2
Novo Lino,2015Q1,2
Novo Lino,2015Q2,2
Novo Lino,2015Q3,4
Novo Lino,2015Q4,2
Novo Lino,2016Q1,2
Novo Lino,2016Q2,2
Novo Lino,2016Q3,2
Novo Lino,2017Q1,1
Novo Lino,2017Q3,2
Novo Lino,2018Q1,1
Novo Lino,2018Q2,1
Novo Lino,2018Q3,3
Novo Lino,2019Q1,1
Novo Lino,2019Q3,2
Novo Lino,2019Q4,1
Novo Lino,2020Q2,1
Novo Lino,2021Q1,3
Novo Lino,2021Q3,2
Novo Lino,2021Q4,1
Novo Lino,2022Q1,1
Novo Lino,2023Q1,1
Novo Lino,2024Q2,2
Novo Lino,2024Q3,2
Novo Lino,2024Q4,1
Novo Lino,2025Q1,2
Novo Lino,2025Q2,1
Novo Lino,2025Q4,1
Novo Lino,2026Q1,1
Novo Lino,2026Q2,1
Olho d Água Grande,2012Q1,1
Olho d Água Grande,2012Q2,1
Olho d Água Grande,2012Q4,1
Olho d Água Grande,2013Q1,1
Olho d Água Grande,2013Q2,2
Olho d Água Grande,2013Q3,1
Olho d Água Grande,2014Q1,2
Olho d Água Grande,2014Q2,1
Olho d Água Grande,2015Q1,2
Olho d Água Grande,2015Q2,3
Olho d Água Grande,2016Q1,3
Olho d Água Grande,2016Q3,1
Olho d Água Grande,2016Q4,1
Olho d Água Grande,2017Q1,1
Olho d Água Grande,2019Q3,2
Olho d Água Grande,2021Q4,1
Olho d Água Grande,2022Q1,1
Olho d Água Grande,2022Q3,1
Olho d Água Grande,2022Q4,2
Olho d Água Grande,2023Q3,1
Olho d Água Grande,2024Q1,3
Olho d Água Grande,2024Q3,1
Olho d Água das Flores,2012Q1,3
Olho d Água das Flores,2012Q2,4
Olho d Água das Flores,2012Q3,3
Olho d Água das Flores,2013Q1,2
Olho d Água das Flores,2013Q2,2
Olho d Água das Flores,2013Q3,4
Olho d Água das Flores,2013Q4,2
Olho d Água das Flores,2014Q1,3
Olho d Água das Flores,2014Q2,1
Olho d Água das Flores,2014Q3,5
Olho d Água das Flores,2014Q4,5
Olho d Água das Flores,2015Q1,2
Olho d Água das Flores,2015Q2,2
Olho d Água das Flores,2015Q4,2
Olho d Água das Flores,2016Q2,4
Olho d Água das Flores,2016Q3,1
Olho d Água das Flores,2016Q4,5
Olho d Água das Flores,2017Q1,5
Olho d Água das Flores,2017Q2,3
Olho d Água das Flores,2017Q3,1
Olho d Água das Flores,2017Q4,4
Olho d Água das Flores,2018Q1,1
Olho d Água das Flores,2018Q2,2
Olho d Água das Flores,2018Q3,1
Olho d Água das Flores,2018Q4,1
Olho d Água das Flores,2019Q1,3
Olho d Água das Flores,2019Q2,2
Olho d Água das Flores,2019Q3,1
Olho d Água das Flores,2019Q4,3
Olho d Água das Flores,2020Q1,3
Olho d Água das Flores,2020Q3,1
Olho d Água das Flores,2020Q4,4
Olho d Água das Flores,2021Q1,5
Olho d Água das Flores,2021Q2,1
Olho d Água das Flores,2021Q4,1
Olho d Água das Flores,2022Q1,3
Olho d Água das Flores,2022Q2,3
Olho d Água das Flores,2022Q3,3
Olho d Água das Flores,2023Q1,3
Olho d Água das Flores,2023Q2,2
Olho d Água das Flores,2024Q1,1
Olho d Água das Flores,2024Q4,1
Olho d Água das Flores,2025Q1,3
Olho d Água das Flores,2025Q4,1
Olho d Água das Flores,2026Q1,2
Olho d Água do Casado,2012Q3,1
Olho d Água do Casado,2013Q1,2
Olho d Água do Casado,2013Q3,1
Olho d Água do Casado,2014Q2,2
Olho d Água do Casado,2014Q4,3
Olho d Água do Casado,2015Q1,1
Olho d Água do Casado,2015Q2,3
Olho d Água do Casado,2015Q4,1
Olho d Água do Casado,2016Q1,3
Olho d Água do Casado,2016Q2,1
Olho d Água do Casado,2016Q3,1
Olho d Água do Casado,2016Q4,1
Olho d Água do Casado,2017Q1,2
Olho d Água do Casado,2018Q3,2
Olho d Água do Casado,2019Q1,2
Olho d Água do Casado,2020Q1,1
Olho d Água do Casado,2020Q2,1
Olho d Água do Casado,2020Q3,2
Olho d Água do Casado,2021Q1,1
Olho d Água do Casado,2022Q1,1
Olho d Água do Casado,2022Q4,1
Olho d Água do Casado,2023Q4,3
Olho d Água do Casado,2024Q1,2
Olho d Água do Casado,2024Q4,1
Olho d Água do Casado,2025Q1,1
Olho d Água do Casado,2026Q1,1
Olivença,2012Q1,2
Olivença,2012Q2,1
Olivença,2013Q1,1
Olivença,2013Q2,1
Olivença,2014Q1,1
Olivença,2014Q2,1
Olivença,2014Q3,1
Olivença,2014Q4,1
Olivença,2015Q1,1
Olivença,2015Q4,1
Olivença,2016Q3,1
Olivença,2017Q1,1
Olivença,2017Q2,2
Olivença,2018Q1,1
Olivença,2019Q2,1
Olivença,2020Q1,1
Olivença,2020Q3,1
Olivença,2020Q4,2
Olivença,2021Q1,1
Olivença,2021Q4,1
Olivença,2022Q2,1
Olivença,2022Q3,1
Olivença,2022Q4,1
Olivença,2023Q1,1
Olivença,2023Q3,1
Olivença,2024Q1,2
Olivença,2024Q2,1
Olivença,2024Q3,1
Olivença,2024Q4,2
Olivença,2025Q2,2
Olivença,2025Q4,1
Ouro Branco,2012Q1,1
Ouro Branco,2012Q2,1
Ouro Branco,2013Q4,1
Ouro Branco,2014Q2,2
Ouro Branco,2014Q3,1
Ouro Branco,2015Q1,1
Ouro Branco,2015Q2,1
Ouro Branco,2015Q3,1
Ouro Branco,2016Q3,1
Ouro Branco,2017Q2,1
Ouro Branco,2018Q1,2
Ouro Branco,2018Q3,1
Ouro Branco,2018Q4,1
Ouro Branco,2020Q3,1
Ouro Branco,2021Q1,1
Ouro Branco,2021Q3,1
Ouro Branco,2021Q4,2
Ouro Branco,2023Q1,1
Ouro Branco,2023Q3,1
Ouro Branco,2024Q1,1
Ouro Branco,2025Q4,1
Ouro Branco,2026Q1,1
Palestina,2012Q1,1
Palestina,2013Q1,1
Palestina,2014Q2,2
Palestina,2014Q4,1
Palestina,2015Q4,1
Palestina,2020Q3,1
Palestina,2024Q4,1
Palestina,2025Q1,1
Palestina,2026Q2,1
Palmeira dos Índios,2012Q1,19
Palmeira dos Índios,2012Q2,16
Palmeira dos Índios,2012Q3,11
Palmeira dos Índios,2012Q4,10
Palmeira dos Índios,2013Q1,14
Palmeira dos Índios,2013Q2,5
Palmeira dos Índios,2013Q3,12
Palmeira dos Índios,2013Q4,10
Palmeira dos Índios,2014Q1,15
Palmeira dos Índios,2014Q2,11
Palmeira dos Índios,2014Q3,6
Palmeira dos Índios,2014Q4,6
Palmeira dos Índios,2015Q1,12
Palmeira dos Índios,2015Q2,6
Palmeira dos Índios,2015Q3,8
